x,y,psi,s,velocity,acceleration,curvature
-21.0087,-55.8938,2.45206,250.795,15.7147,3.50685,0.0315202
-21.0164,-55.8875,2.45175,250.805,15.7169,3.42939,0.0314727
-21.024,-55.8812,2.45144,250.815,15.7191,3.35141,0.0314252
-21.0317,-55.8749,2.45113,250.825,15.7212,3.27294,0.0313777
-21.0393,-55.8686,2.45082,250.835,15.7233,3.19398,0.0313302
-21.0469,-55.8623,2.45051,250.845,15.7253,3.11455,0.0312827
-21.0546,-55.8559,2.4502,250.855,15.7272,3.03466,0.0312352
-21.0622,-55.8496,2.44989,250.865,15.7292,2.95433,0.0311876
-21.0699,-55.8433,2.44958,250.875,15.731,2.87361,0.0311401
-21.0775,-55.837,2.44927,250.885,15.7328,2.79251,0.0310926
-21.0851,-55.8306,2.44896,250.895,15.7346,2.71107,0.0310451
-21.0928,-55.8243,2.44865,250.904,15.7363,2.62929,0.0309976
-21.1004,-55.8179,2.44835,250.914,15.738,2.54723,0.0309501
-21.108,-55.8116,2.44804,250.924,15.7396,2.46492,0.0309026
-21.1157,-55.8053,2.44773,250.934,15.7411,2.38241,0.0308551
-21.1233,-55.7989,2.44743,250.944,15.7426,2.29973,0.0308076
-21.1309,-55.7926,2.44712,250.954,15.7441,2.21693,0.0307601
-21.1385,-55.7862,2.44682,250.964,15.7455,2.134,0.0307126
-21.1461,-55.7799,2.44651,250.974,15.7468,2.051,0.0306651
-21.1538,-55.7735,2.44621,250.984,15.7481,1.96795,0.0306176
-21.1614,-55.7672,2.4459,250.994,15.7493,1.88489,0.0305701
-21.169,-55.7608,2.4456,251.004,15.7505,1.80187,0.0305226
-21.1766,-55.7544,2.4453,251.014,15.7517,1.71893,0.0304751
-21.1842,-55.7481,2.445,251.023,15.7527,1.63611,0.0304276
-21.1918,-55.7417,2.4447,251.033,15.7538,1.55345,0.0303801
-21.1994,-55.7353,2.44439,251.043,15.7548,1.471,0.0303326
-21.207,-55.729,2.44409,251.053,15.7557,1.38881,0.0302851
-21.2146,-55.7226,2.44379,251.063,15.7566,1.30689,0.0302377
-21.2222,-55.7162,2.44349,251.073,15.7574,1.22522,0.0301902
-21.2298,-55.7099,2.44319,251.083,15.7582,1.14381,0.0301427
-21.2374,-55.7035,2.4429,251.093,15.7589,1.06266,0.0300952
-21.245,-55.6971,2.4426,251.103,15.7595,0.981765,0.0300477
-21.2526,-55.6907,2.4423,251.113,15.7602,0.901119,0.0300003
-21.2602,-55.6843,2.442,251.123,15.7607,0.820732,0.0299528
-21.2678,-55.6779,2.44171,251.133,15.7612,0.740606,0.0299053
-21.2754,-55.6715,2.44141,251.143,15.7617,0.660731,0.0298578
-21.2829,-55.6652,2.44111,251.152,15.7621,0.581105,0.0298104
-21.2905,-55.6588,2.44082,251.162,15.7625,0.501738,0.0297629
-21.2981,-55.6524,2.44052,251.172,15.7628,0.422642,0.0297154
-21.3057,-55.646,2.44023,251.182,15.7631,0.343834,0.029668
-21.3133,-55.6396,2.43993,251.192,15.7633,0.265318,0.0296205
-21.3208,-55.6332,2.43964,251.202,15.7635,0.187084,0.0295731
-21.3284,-55.6267,2.43935,251.212,15.7636,0.109129,0.0295256
-21.336,-55.6203,2.43905,251.222,15.7636,0.0314547,0.0294781
-21.3436,-55.6139,2.43876,251.232,15.7637,-0.0459328,0.0294307
-21.3511,-55.6075,2.43847,251.242,15.7636,-0.123025,0.0293832
-21.3587,-55.6011,2.43818,251.252,15.7636,-0.199805,0.0293358
-21.3663,-55.5947,2.43789,251.262,15.7634,-0.276257,0.0292884
-21.3738,-55.5883,2.4376,251.271,15.7633,-0.35237,0.0292409
-21.3814,-55.5818,2.43731,251.281,15.763,-0.428129,0.0291935
-21.3889,-55.5754,2.43702,251.291,15.7628,-0.503512,0.029146
-21.3965,-55.569,2.43673,251.301,15.7624,-0.578491,0.0290986
-21.404,-55.5626,2.43644,251.311,15.7621,-0.65306,0.0290512
-21.4116,-55.5561,2.43615,251.321,15.7617,-0.727223,0.0290037
-21.4191,-55.5497,2.43587,251.331,15.7612,-0.800983,0.0289563
-21.4267,-55.5433,2.43558,251.341,15.7607,-0.87434,0.0289089
-21.4342,-55.5368,2.43529,251.351,15.7602,-0.947294,0.0288615
-21.4418,-55.5304,2.43501,251.361,15.7596,-1.01984,0.0288141
-21.4493,-55.524,2.43472,251.371,15.7589,-1.09198,0.0287666
-21.4569,-55.5175,2.43444,251.381,15.7582,-1.1637,0.0287192
-21.4644,-55.5111,2.43415,251.39,15.7575,-1.235,0.0286718
-21.472,-55.5046,2.43387,251.4,15.7567,-1.30588,0.0286244
-21.4795,-55.4982,2.43358,251.41,15.7559,-1.37632,0.028577
-21.487,-55.4917,2.4333,251.42,15.755,-1.44631,0.0285296
-21.4946,-55.4853,2.43302,251.43,15.7541,-1.51584,0.0284822
-21.5021,-55.4788,2.43274,251.44,15.7532,-1.58489,0.0284348
-21.5096,-55.4723,2.43245,251.45,15.7522,-1.65346,0.0283874
-21.5171,-55.4659,2.43217,251.46,15.7511,-1.72155,0.02834
-21.5247,-55.4594,2.43189,251.47,15.75,-1.78915,0.0282927
-21.5322,-55.453,2.43161,251.48,15.7489,-1.85626,0.0282453
-21.5397,-55.4465,2.43133,251.49,15.7478,-1.92285,0.0281979
-21.5472,-55.44,2.43105,251.5,15.7465,-1.98893,0.0281505
-21.5548,-55.4336,2.43077,251.51,15.7453,-2.05446,0.0281032
-21.5623,-55.4271,2.43049,251.519,15.744,-2.11944,0.0280558
-21.5698,-55.4206,2.43022,251.529,15.7427,-2.18387,0.0280084
-21.5773,-55.4141,2.42994,251.539,15.7413,-2.24771,0.0279611
-21.5848,-55.4077,2.42966,251.549,15.7399,-2.31096,0.0279137
-21.5923,-55.4012,2.42938,251.559,15.7384,-2.37361,0.0278663
-21.5998,-55.3947,2.42911,251.569,15.7369,-2.43569,0.027819
-21.6073,-55.3882,2.42883,251.579,15.7354,-2.49719,0.0277716
-21.6148,-55.3817,2.42856,251.589,15.7338,-2.55813,0.0277243
-21.6223,-55.3752,2.42828,251.599,15.7322,-2.61852,0.027677
-21.6298,-55.3687,2.42801,251.609,15.7305,-2.67837,0.0276296
-21.6373,-55.3622,2.42773,251.619,15.7289,-2.73768,0.0275823
-21.6448,-55.3557,2.42746,251.629,15.7271,-2.79646,0.027535
-21.6523,-55.3492,2.42719,251.638,15.7254,-2.85473,0.0274876
-21.6598,-55.3427,2.42692,251.648,15.7236,-2.91248,0.0274403
-21.6673,-55.3362,2.42664,251.658,15.7217,-2.96973,0.027393
-21.6748,-55.3297,2.42637,251.668,15.7199,-3.02648,0.0273457
-21.6823,-55.3232,2.4261,251.678,15.7179,-3.08271,0.0272984
-21.6898,-55.3167,2.42583,251.688,15.716,-3.13845,0.0272511
-21.6973,-55.3102,2.42556,251.698,15.714,-3.19369,0.0272037
-21.7047,-55.3037,2.42529,251.708,15.712,-3.24846,0.0271564
-21.7122,-55.2972,2.42502,251.718,15.7099,-3.30275,0.0271091
-21.7197,-55.2907,2.42475,251.728,15.7079,-3.35658,0.0270619
-21.7272,-55.2842,2.42449,251.738,15.7057,-3.40993,0.0270146
-21.7346,-55.2776,2.42422,251.748,15.7036,-3.45261,0.0269673
-21.7421,-55.2711,2.42395,251.758,15.7014,-3.50487,0.0269226
-21.7496,-55.2646,2.42368,251.767,15.6992,-3.55666,0.0268779
-21.7571,-55.258,2.42342,251.777,15.6969,-3.60798,0.0268332
-21.7646,-55.2515,2.42315,251.787,15.6946,-3.65882,0.0267886
-21.7721,-55.2449,2.42288,251.797,15.6923,-3.70918,0.0267439
-21.7796,-55.2384,2.42262,251.807,15.69,-3.75905,0.0266992
-21.7871,-55.2318,2.42235,251.817,15.6876,-3.80845,0.0266545
-21.7946,-55.2253,2.42209,251.827,15.6852,-3.85739,0.0266099
-21.802,-55.2187,2.42182,251.837,15.6827,-3.90587,0.0265652
-21.8095,-55.2121,2.42156,251.847,15.6802,-3.95389,0.0265205
-21.817,-55.2056,2.42129,251.857,15.6777,-4.00147,0.0264758
-21.8245,-55.199,2.42103,251.867,15.6752,-4.04859,0.0264311
-21.832,-55.1924,2.42077,251.877,15.6726,-4.09528,0.0263865
-21.8394,-55.1859,2.42051,251.887,15.67,-4.14152,0.0263418
-21.8469,-55.1793,2.42024,251.897,15.6674,-4.18733,0.0262971
-21.8544,-55.1727,2.41998,251.907,15.6647,-4.23269,0.0262524
-21.8618,-55.1662,2.41972,251.917,15.6621,-4.27762,0.0262078
-21.8693,-55.1596,2.41946,251.927,15.6593,-4.32211,0.0261631
-21.8768,-55.153,2.4192,251.937,15.6566,-4.36615,0.0261184
-21.8842,-55.1464,2.41894,251.947,15.6538,-4.40975,0.0260737
-21.8917,-55.1399,2.41868,251.956,15.651,-4.45292,0.0260291
-21.8991,-55.1333,2.41842,251.966,15.6482,-4.49565,0.0259844
-21.9066,-55.1267,2.41817,251.976,15.6453,-4.53794,0.0259397
-21.9141,-55.1201,2.41791,251.986,15.6424,-4.5798,0.0258951
-21.9215,-55.1135,2.41765,251.996,15.6395,-4.62122,0.0258504
-21.929,-55.1069,2.41739,252.006,15.6366,-4.66219,0.0258057
-21.9364,-55.1003,2.41714,252.016,15.6336,-4.70272,0.025761
-21.9439,-55.0937,2.41688,252.026,15.6306,-4.7428,0.0257164
-21.9513,-55.0871,2.41662,252.036,15.6276,-4.78243,0.0256717
-21.9588,-55.0805,2.41637,252.046,15.6246,-4.8216,0.025627
-21.9662,-55.0739,2.41611,252.056,15.6215,-4.86032,0.0255824
-21.9736,-55.0673,2.41586,252.066,15.6184,-4.89859,0.0255377
-21.9811,-55.0607,2.41561,252.076,15.6153,-4.93644,0.025493
-21.9885,-55.0541,2.41535,252.086,15.6121,-4.97385,0.0254484
-21.996,-55.0475,2.4151,252.096,15.609,-5.01085,0.0254037
-22.0034,-55.0409,2.41485,252.106,15.6058,-5.04744,0.0253591
-22.0108,-55.0343,2.4146,252.116,15.6026,-5.08363,0.0253144
-22.0183,-55.0277,2.41434,252.126,15.5993,-5.11942,0.0252697
-22.0257,-55.0211,2.41409,252.136,15.596,-5.15483,0.0252251
-22.0331,-55.0145,2.41384,252.146,15.5928,-5.18985,0.0251804
-22.0406,-55.0078,2.41359,252.155,15.5894,-5.2245,0.0251358
-22.048,-55.0012,2.41334,252.165,15.5861,-5.25878,0.0250911
-22.0554,-54.9946,2.41309,252.175,15.5828,-5.29268,0.0250465
-22.0628,-54.988,2.41284,252.185,15.5794,-5.32623,0.0250018
-22.0702,-54.9814,2.4126,252.195,15.576,-5.35941,0.0249572
-22.0777,-54.9747,2.41235,252.205,15.5726,-5.39225,0.0249125
-22.0851,-54.9681,2.4121,252.215,15.5691,-5.42475,0.0248679
-22.0925,-54.9615,2.41185,252.225,15.5656,-5.45691,0.0248232
-22.0999,-54.9548,2.41161,252.235,15.5622,-5.48873,0.0247786
-22.1073,-54.9482,2.41136,252.245,15.5586,-5.52022,0.0247339
-22.1147,-54.9416,2.41111,252.255,15.5551,-5.55138,0.0246893
-22.1221,-54.9349,2.41087,252.265,15.5516,-5.5822,0.0246447
-22.1296,-54.9283,2.41062,252.275,15.548,-5.6127,0.0246
-22.137,-54.9216,2.41038,252.285,15.5444,-5.64287,0.0245554
-22.1444,-54.915,2.41013,252.295,15.5408,-5.67271,0.0245107
-22.1518,-54.9083,2.40989,252.305,15.5372,-5.70223,0.0244661
-22.1592,-54.9017,2.40965,252.315,15.5335,-5.73142,0.0244215
-22.1666,-54.895,2.40941,252.325,15.5298,-5.7603,0.0243768
-22.174,-54.8884,2.40916,252.335,15.5262,-5.78886,0.0243322
-22.1814,-54.8817,2.40892,252.344,15.5224,-5.81712,0.0242876
-22.1888,-54.8751,2.40868,252.354,15.5187,-5.84508,0.024243
-22.1961,-54.8684,2.40844,252.364,15.515,-5.87275,0.0241983
-22.2035,-54.8618,2.4082,252.374,15.5112,-5.90012,0.0241537
-22.2109,-54.8551,2.40796,252.384,15.5074,-5.92719,0.0241091
-22.2183,-54.8485,2.40772,252.394,15.5036,-5.95398,0.0240645
-22.2257,-54.8418,2.40748,252.404,15.4998,-5.98048,0.0240199
-22.2331,-54.8351,2.40724,252.414,15.496,-6.0067,0.0239752
-22.2405,-54.8285,2.407,252.424,15.4921,-6.03263,0.0239306
-22.2479,-54.8218,2.40676,252.434,15.4882,-6.05828,0.023886
-22.2552,-54.8151,2.40653,252.444,15.4843,-6.08364,0.0238414
-22.2626,-54.8084,2.40629,252.454,15.4804,-6.10873,0.0237968
-22.27,-54.8018,2.40605,252.464,15.4765,-6.13354,0.0237522
-22.2774,-54.7951,2.40582,252.474,15.4726,-6.15808,0.0237076
-22.2847,-54.7884,2.40558,252.484,15.4686,-6.18234,0.023663
-22.2921,-54.7817,2.40535,252.494,15.4646,-6.20632,0.0236184
-22.2995,-54.7751,2.40511,252.504,15.4606,-6.23004,0.0235738
-22.3069,-54.7684,2.40488,252.514,15.4566,-6.25347,0.0235292
-22.3142,-54.7617,2.40464,252.524,15.4526,-6.27664,0.0234846
-22.3216,-54.755,2.40441,252.533,15.4486,-6.29952,0.02344
-22.329,-54.7483,2.40418,252.543,15.4445,-6.32213,0.0233954
-22.3363,-54.7416,2.40394,252.553,15.4404,-6.34447,0.0233508
-22.3437,-54.7349,2.40371,252.563,15.4363,-6.36654,0.0233062
-22.351,-54.7282,2.40348,252.573,15.4322,-6.38835,0.0232616
-22.3584,-54.7215,2.40325,252.583,15.4281,-6.4099,0.0232171
-22.3658,-54.7148,2.40302,252.593,15.424,-6.43119,0.0231725
-22.3731,-54.7081,2.40279,252.603,15.4198,-6.45225,0.0231279
-22.3805,-54.7014,2.40256,252.613,15.4157,-6.47306,0.0230833
-22.3878,-54.6947,2.40233,252.623,15.4115,-6.49363,0.0230388
-22.3952,-54.688,2.4021,252.633,15.4073,-6.51397,0.0229942
-22.4025,-54.6813,2.40187,252.643,15.4031,-6.53408,0.0229496
-22.4099,-54.6746,2.40164,252.653,15.3989,-6.55396,0.022905
-22.4172,-54.6679,2.40142,252.663,15.3946,-6.57363,0.0228605
-22.4246,-54.6612,2.40119,252.673,15.3904,-6.59307,0.0228159
-22.4319,-54.6545,2.40096,252.683,15.3861,-6.6123,0.0227714
-22.4392,-54.6478,2.40074,252.693,15.3819,-6.63131,0.0227268
-22.4466,-54.6411,2.40051,252.703,15.3776,-6.65012,0.0226822
-22.4539,-54.6344,2.40028,252.713,15.3733,-6.66872,0.0226377
-22.4613,-54.6276,2.40006,252.723,15.369,-6.68712,0.0225931
-22.4686,-54.6209,2.39984,252.732,15.3646,-6.70532,0.0225486
-22.4759,-54.6142,2.39961,252.742,15.3603,-6.72332,0.022504
-22.4833,-54.6075,2.39939,252.752,15.3559,-6.74113,0.0224595
-22.4906,-54.6007,2.39916,252.762,15.3516,-6.7519,0.022415
-22.4979,-54.594,2.39894,252.772,15.3472,-6.7693,0.0223722
-22.5053,-54.5873,2.39872,252.782,15.3428,-6.78651,0.0223294
-22.5126,-54.5805,2.3985,252.792,15.3384,-6.80353,0.0222867
-22.5199,-54.5738,2.39827,252.802,15.334,-6.82036,0.0222439
-22.5273,-54.5671,2.39805,252.812,15.3295,-6.837,0.0222012
-22.5346,-54.5603,2.39783,252.822,15.3251,-6.85346,0.0221584
-22.5419,-54.5536,2.39761,252.832,15.3206,-6.86974,0.0221157
-22.5492,-54.5468,2.39739,252.842,15.3162,-6.88584,0.0220729
-22.5566,-54.5401,2.39717,252.852,15.3117,-6.90176,0.0220302
-22.5639,-54.5333,2.39695,252.862,15.3072,-6.91752,0.0219874
-22.5712,-54.5266,2.39673,252.872,15.3027,-6.9331,0.0219446
-22.5785,-54.5198,2.39652,252.882,15.2982,-6.94851,0.0219019
-22.5858,-54.5131,2.3963,252.892,15.2937,-6.96376,0.0218591
-22.5932,-54.5063,2.39608,252.902,15.2891,-6.97884,0.0218164
-22.6005,-54.4996,2.39586,252.912,15.2846,-6.99376,0.0217736
-22.6078,-54.4928,2.39565,252.922,15.28,-7.00852,0.0217309
-22.6151,-54.4861,2.39543,252.932,15.2755,-7.02311,0.0216881
-22.6224,-54.4793,2.39522,252.942,15.2709,-7.03754,0.0216453
-22.6297,-54.4725,2.395,252.952,15.2663,-7.05182,0.0216026
-22.637,-54.4658,2.39479,252.961,15.2617,-7.06593,0.0215598
-22.6443,-54.459,2.39457,252.971,15.2571,-7.07989,0.0215171
-22.6517,-54.4522,2.39436,252.981,15.2525,-7.09369,0.0214743
-22.659,-54.4455,2.39414,252.991,15.2478,-7.10734,0.0214316
-22.6663,-54.4387,2.39393,253.001,15.2432,-7.12084,0.0213888
-22.6736,-54.4319,2.39372,253.011,15.2385,-7.13417,0.0213461
-22.6809,-54.4252,2.3935,253.021,15.2339,-7.14736,0.0213033
-22.6882,-54.4184,2.39329,253.031,15.2292,-7.16039,0.0212605
-22.6955,-54.4116,2.39308,253.041,15.2245,-7.17326,0.0212178
-22.7028,-54.4048,2.39287,253.051,15.2198,-7.18598,0.021175
-22.71,-54.398,2.39266,253.061,15.2151,-7.19855,0.0211323
-22.7173,-54.3913,2.39245,253.071,15.2104,-7.21098,0.0210895
-22.7246,-54.3845,2.39224,253.081,15.2057,-7.22326,0.0210468
-22.7319,-54.3777,2.39203,253.091,15.201,-7.2354,0.021004
-22.7392,-54.3709,2.39182,253.101,15.1962,-7.2474,0.0209613
-22.7465,-54.3641,2.39161,253.111,15.1915,-7.25926,0.0209185
-22.7538,-54.3573,2.3914,253.121,15.1867,-7.27099,0.0208758
-22.7611,-54.3505,2.3912,253.131,15.182,-7.28259,0.020833
-22.7684,-54.3438,2.39099,253.141,15.1772,-7.29407,0.0207903
-22.7756,-54.337,2.39078,253.151,15.1724,-7.30541,0.0207475
-22.7829,-54.3302,2.39058,253.161,15.1676,-7.31664,0.0207048
-22.7902,-54.3234,2.39037,253.171,15.1628,-7.32773,0.020662
-22.7975,-54.3166,2.39016,253.181,15.158,-7.33871,0.0206193
-22.8047,-54.3098,2.38996,253.191,15.1532,-7.34957,0.0205765
-22.812,-54.303,2.38975,253.2,15.1483,-7.36031,0.0205338
-22.8193,-54.2962,2.38955,253.21,15.1435,-7.37093,0.020491
-22.8266,-54.2894,2.38935,253.22,15.1386,-7.38145,0.0204483
-22.8338,-54.2826,2.38914,253.23,15.1338,-7.39185,0.0204056
-22.8411,-54.2758,2.38894,253.24,15.1289,-7.40214,0.0203628
-22.8484,-54.2689,2.38874,253.25,15.1241,-7.41232,0.0203201
-22.8556,-54.2621,2.38854,253.26,15.1192,-7.42239,0.0202773
-22.8629,-54.2553,2.38833,253.27,15.1143,-7.43236,0.0202346
-22.8702,-54.2485,2.38813,253.28,15.1094,-7.44221,0.0201918
-22.8774,-54.2417,2.38793,253.29,15.1045,-7.45196,0.0201491
-22.8847,-54.2349,2.38773,253.3,15.0996,-7.4616,0.0201064
-22.892,-54.2281,2.38753,253.31,15.0946,-7.47114,0.0200636
-22.8992,-54.2212,2.38733,253.32,15.0897,-7.48058,0.0200209
-22.9065,-54.2144,2.38713,253.33,15.0848,-7.48991,0.0199782
-22.9137,-54.2076,2.38693,253.34,15.0798,-7.49915,0.0199354
-22.921,-54.2008,2.38674,253.35,15.0749,-7.50829,0.0198927
-22.9282,-54.194,2.38654,253.36,15.0699,-7.51733,0.01985
-22.9355,-54.1871,2.38634,253.37,15.065,-7.52627,0.0198072
-22.9427,-54.1803,2.38614,253.38,15.06,-7.53512,0.0197645
-22.95,-54.1735,2.38595,253.39,15.055,-7.54388,0.0197218
-22.9572,-54.1666,2.38575,253.4,15.05,-7.55255,0.019679
-22.9645,-54.1598,2.38555,253.41,15.045,-7.56113,0.0196363
-22.9717,-54.153,2.38536,253.42,15.04,-7.56961,0.0195936
-22.979,-54.1462,2.38516,253.43,15.035,-7.578,0.0195508
-22.9862,-54.1393,2.38497,253.439,15.03,-7.58631,0.0195081
-22.9934,-54.1325,2.38478,253.449,15.0249,-7.59452,0.0194654
-23.0007,-54.1256,2.38458,253.459,15.0199,-7.60265,0.0194227
-23.0079,-54.1188,2.38439,253.469,15.0149,-7.61069,0.0193799
-23.0152,-54.112,2.3842,253.479,15.0098,-7.61865,0.0193372
-23.0224,-54.1051,2.384,253.489,15.0048,-7.62651,0.0192945
-23.0296,-54.0983,2.38381,253.499,14.9997,-7.63429,0.0192518
-23.0369,-54.0914,2.38362,253.509,14.9946,-7.64199,0.0192091
-23.0441,-54.0846,2.38343,253.519,14.9896,-7.6496,0.0191663
-23.0513,-54.0777,2.38324,253.529,14.9845,-7.65713,0.0191236
-23.0585,-54.0709,2.38305,253.539,14.9794,-7.66456,0.0190809
-23.0658,-54.064,2.38286,253.549,14.9743,-7.67192,0.0190382
-23.073,-54.0572,2.38267,253.559,14.9692,-7.67919,0.0189955
-23.0802,-54.0503,2.38248,253.569,14.9641,-7.68638,0.0189528
-23.0875,-54.0435,2.38229,253.579,14.959,-7.69349,0.0189101
-23.0947,-54.0366,2.3821,253.589,14.9539,-7.70053,0.0188674
-23.1019,-54.0298,2.38192,253.599,14.9487,-7.70748,0.0188246
-23.1091,-54.0229,2.38173,253.609,14.9436,-7.71436,0.0187819
-23.1163,-54.016,2.38154,253.619,14.9385,-7.72117,0.0187392
-23.1235,-54.0092,2.38136,253.629,14.9333,-7.7279,0.0186965
-23.1308,-54.0023,2.38117,253.639,14.9281,-7.73457,0.0186538
-23.138,-53.9955,2.38098,253.649,14.923,-7.74116,0.0186111
-23.1452,-53.9886,2.3808,253.659,14.9178,-7.74768,0.0185684
-23.1524,-53.9817,2.38061,253.669,14.9127,-7.75414,0.0185257
-23.1596,-53.9749,2.38043,253.678,14.9075,-7.76052,0.018483
-23.1668,-53.968,2.38025,253.688,14.9023,-7.76684,0.0184403
-23.174,-53.9611,2.38006,253.698,14.8971,-7.77309,0.0183976
-23.1812,-53.9542,2.37988,253.708,14.8919,-7.77928,0.0183549
-23.1884,-53.9474,2.3797,253.718,14.8867,-7.78541,0.0183122
-23.1957,-53.9405,2.37951,253.728,14.8815,-7.79148,0.0182695
-23.2029,-53.9336,2.37933,253.738,14.8763,-7.79748,0.0182269
-23.2101,-53.9267,2.37915,253.748,14.8711,-7.80342,0.0181842
-23.2173,-53.9199,2.37897,253.758,14.8658,-7.8093,0.0181415
-23.2245,-53.913,2.37879,253.768,14.8606,-7.81512,0.0180988
-23.2317,-53.9061,2.37861,253.778,14.8554,-7.83046,0.0180561
-23.2388,-53.8992,2.37843,253.788,14.8501,-7.83617,0.018016
-23.246,-53.8923,2.37825,253.798,14.8449,-7.84182,0.0179758
-23.2532,-53.8855,2.37807,253.808,14.8396,-7.8474,0.0179357
-23.2604,-53.8786,2.3779,253.818,14.8344,-7.85293,0.0178955
-23.2676,-53.8717,2.37772,253.828,14.8291,-7.85841,0.0178554
-23.2748,-53.8648,2.37754,253.838,14.8238,-7.86383,0.0178152
-23.2819,-53.8579,2.37736,253.848,14.8185,-7.86919,0.0177751
-23.2891,-53.8511,2.37719,253.858,14.8133,-7.8745,0.0177349
-23.2963,-53.8442,2.37701,253.868,14.808,-7.87975,0.0176948
-23.3035,-53.8373,2.37683,253.878,14.8027,-7.88495,0.0176546
-23.3107,-53.8304,2.37666,253.887,14.7974,-7.8901,0.0176145
-23.3178,-53.8235,2.37648,253.897,14.7921,-7.8952,0.0175743
-23.325,-53.8166,2.37631,253.907,14.7868,-7.90024,0.0175342
-23.3322,-53.8097,2.37614,253.917,14.7815,-7.90524,0.017494
-23.3394,-53.8028,2.37596,253.927,14.7761,-7.91018,0.0174539
-23.3465,-53.796,2.37579,253.937,14.7708,-7.91507,0.0174137
-23.3537,-53.7891,2.37562,253.947,14.7655,-7.91991,0.0173736
-23.3609,-53.7822,2.37544,253.957,14.7602,-7.92471,0.0173334
-23.368,-53.7753,2.37527,253.967,14.7548,-7.92945,0.0172933
-23.3752,-53.7684,2.3751,253.977,14.7495,-7.93415,0.0172531
-23.3824,-53.7615,2.37493,253.987,14.7441,-7.93879,0.017213
-23.3895,-53.7546,2.37476,253.997,14.7388,-7.94339,0.0171729
-23.3967,-53.7477,2.37459,254.007,14.7334,-7.94794,0.0171327
-23.4038,-53.7408,2.37442,254.017,14.728,-7.95244,0.0170926
-23.411,-53.7339,2.37425,254.027,14.7227,-7.9569,0.0170524
-23.4182,-53.727,2.37408,254.037,14.7173,-7.9613,0.0170123
-23.4253,-53.72,2.37391,254.047,14.7119,-7.96566,0.0169721
-23.4325,-53.7131,2.37374,254.057,14.7065,-7.96997,0.016932
-23.4396,-53.7062,2.37357,254.066,14.7011,-7.97424,0.0168918
-23.4468,-53.6993,2.3734,254.076,14.6957,-7.97846,0.0168517
-23.4539,-53.6924,2.37324,254.086,14.6903,-7.98264,0.0168115
-23.4611,-53.6855,2.37307,254.096,14.6849,-7.98677,0.0167714
-23.4682,-53.6786,2.3729,254.106,14.6795,-7.99087,0.0167312
-23.4754,-53.6717,2.37274,254.116,14.6741,-7.99492,0.0166911
-23.4825,-53.6648,2.37257,254.126,14.6687,-7.99892,0.0166509
-23.4897,-53.6578,2.3724,254.136,14.6633,-8.00289,0.0166108
-23.4968,-53.6509,2.37224,254.146,14.6578,-8.00682,0.0165707
-23.504,-53.644,2.37207,254.156,14.6524,-8.01071,0.0165305
-23.5111,-53.6371,2.37191,254.166,14.647,-8.01456,0.0164904
-23.5182,-53.6302,2.37175,254.176,14.6415,-8.01837,0.0164502
-23.5254,-53.6232,2.37158,254.186,14.6361,-8.02215,0.0164101
-23.5325,-53.6163,2.37142,254.196,14.6306,-8.02588,0.0163699
-23.5397,-53.6094,2.37126,254.206,14.6252,-8.02958,0.0163298
-23.5468,-53.6025,2.3711,254.216,14.6197,-8.03325,0.0162897
-23.5539,-53.5955,2.37093,254.226,14.6142,-8.03687,0.0162495
-23.5611,-53.5886,2.37077,254.236,14.6088,-8.04047,0.0162094
-23.5682,-53.5817,2.37061,254.246,14.6033,-8.04403,0.0161692
-23.5753,-53.5747,2.37045,254.255,14.5978,-8.04755,0.0161291
-23.5825,-53.5678,2.37029,254.265,14.5923,-8.05104,0.0160889
-23.5896,-53.5609,2.37013,254.275,14.5869,-8.05449,0.0160488
-23.5967,-53.5539,2.36997,254.285,14.5814,-8.05791,0.0160087
-23.6039,-53.547,2.36981,254.295,14.5759,-8.0613,0.0159685
-23.611,-53.5401,2.36965,254.305,14.5704,-8.06465,0.0159284
-23.6181,-53.5331,2.36949,254.315,14.5649,-8.06797,0.0158883
-23.6252,-53.5262,2.36934,254.325,14.5594,-8.07126,0.0158481
-23.6324,-53.5192,2.36918,254.335,14.5538,-8.07451,0.015808
-23.6395,-53.5123,2.36902,254.345,14.5483,-8.07774,0.0157678
-23.6466,-53.5054,2.36887,254.355,14.5428,-8.08093,0.0157277
-23.6537,-53.4984,2.36871,254.365,14.5373,-8.08409,0.0156876
-23.6609,-53.4915,2.36855,254.375,14.5317,-8.08722,0.0156474
-23.668,-53.4845,2.3684,254.385,14.5262,-8.09032,0.0156073
-23.6751,-53.4776,2.36824,254.395,14.5207,-8.09339,0.0155672
-23.6822,-53.4706,2.36809,254.405,14.5151,-8.09644,0.015527
-23.6893,-53.4637,2.36793,254.415,14.5096,-8.09945,0.0154869
-23.6964,-53.4567,2.36778,254.425,14.504,-8.10243,0.0154468
-23.7036,-53.4498,2.36763,254.435,14.4985,-8.10538,0.0154066
-23.7107,-53.4428,2.36747,254.444,14.4929,-8.10831,0.0153665
-23.7178,-53.4359,2.36732,254.454,14.4873,-8.11121,0.0153264
-23.7249,-53.4289,2.36717,254.464,14.4818,-8.11407,0.0152862
-23.732,-53.422,2.36702,254.474,14.4762,-8.11691,0.0152461
-23.7391,-53.415,2.36687,254.484,14.4706,-8.11973,0.015206
-23.7462,-53.408,2.36672,254.494,14.465,-8.12251,0.0151659
